Serial number,Price,Area(house sq.ft),Location
4000,6500000,650,Mira Road East
4001,5700000,1050,Mira Road East
4002,5600000,850,Mira Road East
4003,4800000,800,Kalyan West
4004,3200000,580,Kalyan West
4005,3200000,577,Kalyan West
4006,3200000,600,Kalyan West
4007,3800000,650,Kalyan West
4008,3400000,650,Kalyan West
4009,5200000,1000,Kalyan West
4010,5675000,982,Kalyan West
4011,5650000,1000,Kalyan West
4012,3200000,577,Kalyan West
4013,27500000,960,Juhu
4014,4200000,520,Thane West
4015,12000000,1000,Thane West
4016,9000000,900,Thane West
4017,8600000,1065,Thane West
4018,8200000,1065,Thane West
4019,6650000,750,Thane West
4020,9500000,1065,Thane West
4021,5000000,528,Thane West
4022,56000000,1960,Ville Parle East
4023,28000000,980,Ville Parle East
4024,27900000,1865,Bhandup West
4025,14800000,1055,Kanjurmarg
4026,19900000,1421,Kanjurmarg
4027,15900000,1200,Bhandup West
4028,9500000,925,Koper Khairane
4029,45000000,1505,Santacruz East
4030,3950000,850,Naigaon East
4031,3500000,770,Naigaon East
4032,8400000,1150,Ulwe
4033,6800000,1098,Dombivali
4034,8000000,1098,Dombivali
4035,27500000,1350,Kandivali East
4036,35000000,1400,Ville Parle East
4037,12000000,950,Sanpada
4038,7250000,1300,Panvel
4039,10000000,320,Ville Parle East
4040,10000000,320,Ville Parle East
4041,6700000,675,Mira Road East
4042,13899999,538,Kanjurmarg
4043,28100000,1115,Kanjurmarg
4044,26500000,1052,Kanjurmarg
4045,17500000,694,Kanjurmarg
4046,23400000,929,Kanjurmarg
4047,16500000,656,Kanjurmarg
4048,19000000,753,Kanjurmarg
4049,16500000,653,Kanjurmarg
4050,19000000,752,Kanjurmarg
4051,16399999,652,Kanjurmarg
4052,17100000,678,Kanjurmarg
4053,23800000,944,Kanjurmarg
4054,23800000,943,Kanjurmarg
4055,13899999,580,Vikhroli
4056,17100000,677,Kanjurmarg
4057,14100000,611,Vikhroli
4058,18900000,749,Kanjurmarg
4059,16399999,649,Kanjurmarg
4060,6800000,665,Mira Road East
4061,13000000,1730,Thane West
4062,30000000,2000,Bhandup West
4063,59600000,3975,Bhandup West
4064,45700000,3050,Bhandup West
4065,23700000,1585,Bhandup West
4066,26200000,1750,Bhandup West
4067,22100000,1475,Bhandup West
4068,30900000,2065,Bhandup West
4069,4900000,580,Mira Road East
4070,2100000,671,Neral
4071,2075000,661,Neral
4072,2000000,630,Neral
4073,7600000,1075,Ulwe
4074,9000000,1180,Ulwe
4075,5600000,670,Ulwe
4076,10100000,1379,Ulwe
4077,4200000,675,Ulwe
4078,4500000,650,Ulwe
4079,5000000,735,Ulwe
4080,5000000,735,Ulwe
4081,6800000,1080,Ulwe
4082,6500000,1050,Ulwe
4083,8200000,1130,Ulwe
4084,7600000,1100,Ulwe
4085,8495000,1307,Panvel
4086,4823000,742,Panvel
4087,11500000,1771,Panvel
4088,7618000,1172,Panvel
4089,6454000,993,Panvel
4090,17000000,2621,Panvel
4091,4000000,490,Panvel
4092,11299999,1750,Panvel
4093,4300000,530,Panvel
4094,15700000,2420,Panvel
4095,15200000,2351,Panvel
4096,8287000,1275,Panvel
4097,7930000,1220,Panvel
4098,13000000,2010,Panvel
4099,16200000,2495,Panvel
4100,11200000,1726,Panvel
4101,2990000,299,Naigaon East
4102,2250000,252,Naigaon East
4103,3185000,490,Panvel
4104,3445000,530,Panvel
4105,11100000,1050,Airoli
4106,15500000,1365,Ghansoli
4107,19200000,1202,Mulund West
4108,16000000,1140,Ghansoli
4109,29000000,2065,Ghansoli
4110,19800000,1400,Ghansoli
4111,16000000,1550,Ghansoli
4112,14500000,1145,Ghansoli
4113,12000000,925,Ghansoli
4114,12500000,1145,Ghansoli
4115,13000000,1050,Ghansoli
4116,8900000,640,Ghansoli
4117,21000000,1665,Ghansoli
4118,9000000,695,Ghansoli
4119,16500000,1100,Ghansoli
4120,11000000,905,Ghansoli
4121,9800000,1250,Mira Road East
4122,11500000,1240,Ulwe
4123,3800000,650,Taloja
4124,5500000,1050,Taloja
4125,3000000,500,Taloja
4126,8000000,1300,Panvel
4127,6400000,1150,Taloja
4128,15500000,1200,Ghansoli
4129,15500000,1205,Ghansoli
4130,9000000,702,Ghansoli
4131,20500000,1251,Thane West
4132,2600000,510,Badlapur East
4133,3565999,703,Badlapur East
4134,4267000,841,Badlapur East
4135,4427000,873,Badlapur East
4136,3872000,762,Badlapur East
4137,3125000,615,Badlapur East
4138,2725000,535,Badlapur East
4139,3811999,750,Badlapur East
4140,4052000,798,Badlapur East
4141,2950000,580,Badlapur East
4142,2575000,505,Badlapur East
4143,6800000,693,Mira Road East
4144,8900000,972,Mira Road East
4145,11299999,1389,Mira Road East
4146,9200000,981,Mira Road East
4147,9700000,1098,Mira Road East
4148,7500000,600,Airoli
4149,7000000,410,Ghatkopar West
4150,11000000,644,Ghatkopar West
4151,10200000,644,Ghatkopar West
4152,7300000,450,Ghatkopar West
4153,7500000,600,Airoli
4154,6694000,400,Mira Road East
4155,6663000,398,Mira Road East
4156,13400000,783,Mira Road East
4157,9774000,571,Mira Road East
4158,13200000,773,Mira Road East
4159,9226000,580,Mira Road East
4160,11900000,698,Mira Road East
4161,8499000,508,Mira Road East
4162,15400000,901,Mira Road East
4163,2600000,630,Boisar
4164,14200000,1050,Kanjurmarg
4165,7800000,575,Bhandup West
4166,2300000,500,Naigaon East
4167,24000000,3050,Kalamboli
4168,11500000,1330,Kalamboli
4169,14500000,1450,Thane West
4170,5000000,520,Thane West
4171,54000000,2095,Kandivali East
4172,41900000,1627,Kandivali East
4173,46300000,1797,Kandivali East
4174,8990000,750,Thane West
4175,5990000,480,Thane West
4176,7700000,500,Ghatkopar West
4177,7600000,650,Airoli
4178,7731000,1137,Mira Road East
4179,7300000,500,Ghatkopar West
4180,9500000,750,Ghatkopar West
4181,8000000,500,Ghatkopar West
4182,18500000,1100,Powai
4183,12500000,1500,Mira Road East
4184,4500000,600,Mira Road East
4185,8198999,1050,Mira Road East
4186,7600000,950,Dahisar
4187,6500000,650,Bhayandar East
4188,8500000,950,Mira Road East
4189,8198999,1050,Mira Road East
4190,5499000,650,Mira Road East
4191,6200000,695,Mira Road East
4192,6000000,650,Mira Road East
4193,5999000,720,Mira Road East
4194,12400000,1365,Mira Road East
4195,6500000,1050,Mira Road East
4196,9599000,1098,Mira Road East
4197,6100000,700,Mira Road East
4198,8700000,1060,Mira Road East
4199,7498999,1010,Mira Road East
4200,5999000,850,Mira Road East
4201,15000000,1600,Mira Road East
4202,6000000,1050,Dahisar East
4203,4850000,700,Mira Road East
4204,9300000,750,Ghatkopar West
4205,7600000,500,Ghatkopar West
4206,8900000,1480,Dombivali East
4207,6300000,1131,Dombivali
4208,4300000,864,Nilje Gaon
4209,5400000,955,Dombivali East
4210,10700000,528,Mira Road East
4211,11000000,532,Mira Road East
4212,11000000,534,Mira Road East
4213,11200000,542,Mira Road East
4214,10600000,510,Mira Road East
4215,10400000,504,Mira Road East
4216,10400000,503,Mira Road East
4217,11200000,541,Mira Road East
4218,10900000,526,Mira Road East
4219,6575000,369,Mira Road East
4220,10500000,505,Mira Road East
4221,13200000,885,Mira Road East
4222,7815000,575,Mira Road East
4223,8053000,700,Mira Road East
4224,7652000,500,Mira Road East
4225,8030000,698,Mira Road East
4226,7500000,538,Mira Road East
4227,10100000,739,Mira Road East
4228,5300000,381,Mira Road East
4229,5900000,424,Mira Road East
4230,7745999,629,Mira Road East
4231,7650000,621,Mira Road East
4232,6738000,547,Mira Road East
4233,5229000,769,Mira Road East
4234,3300000,693,Nilje Gaon
4235,4950000,650,Mira Road East
4236,25000000,675,Matunga
4237,4500000,650,Mira Road East
4238,14400000,1086,Hiranandani Estates
4239,10900000,727,Hiranandani Estates
4240,2400000,570,Boisar
4241,8500000,611,Hiranandani Estates
4242,15000000,1650,Ulwe
4243,10000000,1055,Kharghar
4244,5000000,705,Panvel
4245,8500000,1055,Panvel
4246,12500000,1240,Kharghar
4247,12700000,1190,Thane West
4248,2600000,575,Virar East
4249,12800000,687,Thane West
4250,21000000,1153,Thane West
4251,13799999,746,Thane West
4252,16299999,1705,Kharghar
4253,9700000,1140,Panvel
4254,16900000,723,Kanjurmarg East
4255,3000000,835,Palghar
4256,7200000,1500,Taloja
4257,13400000,2582,Panvel
4258,11800000,2857,Khopoli
4259,8000000,1928,Khopoli
4260,2515000,602,Khopoli
4261,6666000,1602,Khopoli
4262,4200000,1380,Boisar
4263,4500000,910,Virar West
4264,2400000,930,Boisar
4265,3350000,1160,Boisar
4266,2500000,930,Boisar
4267,3500000,610,Virar East
4268,4200000,1120,Boisar
4269,2900000,1160,Boisar
4270,2150000,820,Boisar
4271,3100000,832,Palghar
4272,6500000,650,Airoli
4273,9500000,780,Airoli
4274,6600000,640,Airoli
4275,7800000,660,Airoli
4276,7800000,660,Airoli
4277,5900000,666,Airoli
4278,7500000,1050,Airoli
4279,7000000,700,Airoli
4280,7000000,680,Airoli
4281,40000000,3500,Kharghar
4282,2600000,500,Naigaon East
4283,3100000,540,Naigaon East
4284,3977000,925,Vasai
4285,2795000,650,Vasai
4286,7500000,1100,Ulwe
4287,5500000,675,Ulwe
4288,5000000,650,Ulwe
4289,5000000,650,Ulwe
4290,7350000,1160,Vasai
4291,4200000,600,Vasai West
4292,3600000,600,Nala Sopara
4293,2250000,432,Taloje
4294,3200000,600,Naigaon East
4295,4390000,606,Panvel
4296,2950000,428,Panvel
4297,2750000,394,Panvel
4298,2684000,385,Panvel
4299,2882000,415,Panvel
4300,4000000,550,Panvel
4301,2400000,485,Nala Sopara
4302,2600000,590,Nala Sopara
4303,4200000,860,Nala Sopara
4304,2150000,415,Nala Sopara
4305,2950000,605,Nala Sopara
4306,3400000,610,Nala Sopara
4307,3200000,610,Nala Sopara
4308,2600000,590,Nala Sopara
4309,2700000,590,Nala Sopara
4310,2700000,595,Nala Sopara
4311,2700000,610,Nala Sopara
4312,2700000,585,Nala Sopara
4313,5300000,860,Nala Sopara
4314,2650000,585,Nala Sopara
4315,2900000,590,Nala Sopara
4316,2485000,585,Nala Sopara
4317,2850000,585,Nala Sopara
4318,3000000,385,Naigaon East
4319,3100000,365,Bhayandar East
4320,10500000,660,Powai
4321,19500000,1150,Powai
4322,45000000,2100,Powai
4323,10500000,700,Powai
4324,2800000,795,Boisar
4325,32500000,1085,Ville Parle East
4326,2600000,505,Vasai east
4327,5200000,950,Nalasopara East
4328,4800000,970,Nalasopara East
4329,3900000,773,Nala Sopara
4330,2500000,650,Vasai
4331,4600000,910,Nala Sopara
4332,2900000,595,Vasai
4333,3800000,635,Nala Sopara
4334,4000000,675,Nala Sopara
4335,4750000,950,Nala Sopara
4336,5000000,1050,Nala Sopara
4337,3400000,680,Nala Sopara
4338,2900000,580,Nala Sopara
4339,5000000,945,Nala Sopara
4340,3150000,650,Nala Sopara
4341,3600000,615,Nala Sopara
4342,2900000,585,Vasai east
4343,2500000,535,Vasai
4344,3000000,620,Nala Sopara
4345,3700000,710,Nala Sopara
4346,3200000,655,Nala Sopara
4347,4150000,950,Vasai
4348,3600000,750,Nala Sopara
4349,6500000,925,Vasai
4350,5100000,945,Nala Sopara
4351,4800000,945,Nala Sopara
4352,5200000,950,Nala Sopara
4353,3500000,695,Vasai
4354,4900000,980,Nala Sopara
4355,5200000,980,Nala Sopara
4356,4600000,846,Nala Sopara
4357,3100000,585,Naigaon East
4358,6300000,730,Bhayandar East
4359,13000000,1586,Ulwe
4360,9000000,1250,Gulal Wadi
4361,4000000,635,Ulwe
4362,4000000,600,Ulwe
4363,4500000,665,Ulwe
4364,14000000,1245,Airoli
4365,4000000,650,Ulwe
4366,4000000,650,Ulwe
4367,7000000,920,Ulwe
4368,8000000,920,Ulwe
4369,5000000,650,Ulwe
4370,8500000,920,Ulwe
4371,6998999,650,Ulwe
4372,7000000,650,Ulwe
4373,5500000,650,Ulwe
4374,3500000,620,Ulwe
4375,4800000,670,Ulwe
4376,4800000,675,Ulwe
4377,17000000,580,Ville Parle East
4378,58000000,1735,vile parle west
4379,8500000,1050,Ulwe
4380,5600000,670,Ulwe
4381,6299000,421,Mira Road East
4382,8381999,584,Mira Road East
4383,6186000,401,Mira Road East
4384,6164000,399,Mira Road East
4385,8527000,597,Mira Road East
4386,5000000,225,Powai
4387,12500000,1100,Kharghar
4388,12000000,1200,Kharghar
4389,9000000,1060,Kharghar
4390,5800000,650,Kharghar
4391,2331000,740,Boisar
4392,4000000,1380,Boisar
4393,3500000,1200,Boisar
4394,3000000,1160,Boisar
4395,3317000,990,Boisar
4396,4300000,774,Andheri West
4397,2500000,930,Boisar
4398,2350000,820,Boisar
4399,2350000,820,Boisar
4400,2100000,780,Boisar
4401,16700000,2200,Kharghar
4402,8588000,1130,Kharghar
4403,3800000,650,Ulwe
4404,4200000,650,Ulwe
4405,4100000,650,Ulwe
4406,4500000,650,Ulwe
4407,4500000,665,Taloja
4408,3700000,650,Taloja
4409,3350000,650,Taloja
4410,2178000,605,Boisar
4411,2178000,605,Boisar
4412,3877000,1077,Boisar
4413,3100000,420,Ulwe
4414,3400000,650,Ulwe
4415,2700000,420,Ulwe
4416,5500000,585,Kharghar
4417,11000000,1250,Ulwe
4418,12000000,1450,Ulwe
4419,12000000,1450,Ulwe
4420,9000000,1050,Ulwe
4421,9500000,1100,Ulwe
4422,14000000,1653,Ulwe
4423,9500000,1050,Ulwe
4424,6000000,650,Ulwe
4425,5000000,680,Ulwe
4426,7500000,1050,Ulwe
4427,8000000,1100,Ulwe
4428,3499000,420,Ulwe
4429,5300000,650,Ulwe
4430,5200000,650,Ulwe
4431,3536000,1105,Boisar
4432,3300000,630,Ulwe
4433,4200000,650,Ulwe
4434,4200000,650,Ulwe
4435,3700000,650,Ulwe
4436,6000000,650,Ulwe
4437,6000000,650,Ulwe
4438,5400000,650,Ulwe
4439,4500000,650,Ulwe
4440,4361000,890,Virar
4441,4459000,910,Virar
4442,3258000,665,Virar
4443,4067000,830,Virar
4444,3087000,630,Virar
4445,12100000,1600,Kharghar
4446,3650000,830,Virar
4447,4500000,715,Boisar
4448,8399000,430,Panvel
4449,8975000,460,Panvel
4450,8599000,440,Panvel
4451,9618000,493,Panvel
4452,7600000,1000,Ulwe
4453,7600000,1020,Ulwe
4454,7600000,1050,Ulwe
4455,2600000,610,Boisar
4456,5200000,500,Kalwa
4457,6500000,620,Kalwa
4458,6500000,620,Thane West
4459,8000000,720,Thane West
4460,6500000,660,Kalwa
4461,5500000,680,Kalwa
4462,5700000,657,Kalwa
4463,5900000,610,Thane West
4464,7000000,710,Thane West
4465,9200000,1000,Kalwa
4466,5500000,620,Kalwa
4467,6000000,700,Thane West
4468,5000000,647,Kalwa
4469,6200000,675,Thane West
4470,14500000,1250,Thane West
4471,4700000,478,Kalwa
4472,6000000,680,Kalwa
4473,4000000,425,Thane West
4474,3250000,846,Palghar
4475,9800000,999,Thane West
4476,7950000,600,Hiranandani Estates
4477,13000000,910,Hiranandani Estates
4478,2300000,820,Boisar
4479,4500000,850,Mira Road East
4480,6100000,650,Airoli
4481,9000000,1150,Ulwe
4482,8400000,1010,Thane West
4483,5700000,670,Ulwe
4484,5700000,670,Ulwe
4485,9600000,900,Kharghar
4486,6000000,1000,Kharghar
4487,11000000,1100,Kharghar
4488,12000000,1400,Kharghar
4489,9500000,1000,Kharghar
4490,4900000,690,Kharghar
4491,9000000,1100,Ulwe
4492,8500000,1123,Ulwe
4493,11500000,1142,Ulwe
4494,7500000,675,Airoli
4495,2400000,930,Boisar
4496,2300000,820,Boisar
4497,8500000,1050,Thane West
4498,6000000,750,Thane West
4499,6700000,890,Thane West
4500,3200000,785,Boisar
4501,3920000,1120,Boisar
4502,3500000,600,Naigaon East
4503,3300000,585,Naigaon East
4504,3500000,585,Naigaon East
4505,3400000,585,Naigaon East
4506,27200000,1088,Goregaon West
4507,20700000,905,Goregaon West
4508,3600000,1200,Boisar
4509,2300000,740,Boisar
4510,2600000,930,Boisar
4511,2600000,840,Boisar
4512,2900000,1160,Boisar
4513,4700000,656,Ulwe
4514,6500000,650,Thane West
4515,7800000,1050,Ulwe
4516,2000000,731,Boisar
4517,2500000,640,Nala Sopara
4518,10000000,1100,Ulwe
4519,3900000,670,Ulwe
4520,5400000,761,Thane West
4521,2640000,324,Thane West
4522,3900000,999,Boisar
4523,2500000,675,Boisar
4524,2139000,620,Boisar
4525,2600000,324,Thane West
4526,2050000,513,Boisar
4527,60000000,1500,Juhu
4528,4500000,500,Thane West
4529,7700000,950,Mira Road East
4530,4950000,900,Vasai
4531,7400000,980,Ulwe
4532,13500000,1538,Ulwe
4533,9000000,1120,Ulwe
4534,9000000,1120,Ulwe
4535,8500000,1000,Ulwe
4536,8500000,1000,Ulwe
4537,11000000,1350,Ulwe
4538,11500000,1450,Ulwe
4539,4500000,664,Thane West
4540,6800000,1000,Ulwe
4541,8000000,1055,Ulwe
4542,5100000,690,Ulwe
4543,5100000,690,Ulwe
4544,5700000,761,Thane West
4545,6000000,761,Thane West
4546,4300000,560,Thane West
4547,4500000,560,Thane West
4548,4250000,560,Thane West
4549,4400000,560,Thane West
4550,4400000,560,Thane West
4551,4250000,560,Thane West
4552,4500000,561,Thane West
4553,4300000,560,Thane West
4554,4280000,560,Thane West
4555,4300000,564,Thane West
4556,2750000,324,Thane West
4557,2800000,324,Thane West
4558,2850000,324,Thane West
4559,2780000,324,Thane West
4560,2875000,324,Thane West
4561,2875000,324,Thane West
4562,2800000,324,Thane West
4563,3100000,324,Thane West
4564,3000000,384,Thane West
4565,2900000,324,Thane West
4566,5900000,950,Vasai
4567,7500000,1200,Vasai West
4568,6300000,748,Vasai
4569,6220000,349,Mira Road East
4570,8000000,534,Mira Road East
4571,9900000,786,Mira Road East
4572,7020000,426,Mira Road East
4573,9370000,583,Mira Road East
4574,6450000,455,Mira Road East
4575,9550000,633,Mira Road East
4576,17000000,1098,Mira Road East
4577,8200000,539,Mira Road East
4578,7400000,505,Mira Road East
4579,6320000,365,Mira Road East
4580,9550000,693,Mira Road East
4581,8200000,538,Mira Road East
4582,9990000,981,Mira Road East
4583,11500000,1386,Mira Road East
4584,9650000,645,Mira Road East
4585,8994000,630,Mira Road East
4586,8822000,617,Mira Road East
4587,11399999,789,Mira Road East
4588,7000000,1030,Ulwe
4589,4100000,555,Ulwe
4590,2940000,324,Thane West
4591,5500000,800,Panvel
4592,4500000,705,Panvel
4593,9800000,900,Panvel
4594,24000000,780,Andheri East
4595,29000000,900,Andheri East
4596,28000000,950,Ville Parle East
4597,9500000,812,Panvel
4598,4500000,550,Kamothe
4599,4500000,450,Thane West
4600,11800000,850,Thane West
4601,9600000,850,Panvel
4602,8800000,848,Panvel
4603,33000000,944,Andheri West
4604,25000000,713,Andheri West
4605,24800000,708,Andheri West
4606,21400000,1090,Chembur
4607,13500000,967,Thane West
4608,2600000,560,Virar East
4609,3000000,545,Vasai West
4610,5800000,472,Thane West
4611,10000000,1200,Thane West
4612,16000000,1600,Thane West
4613,4785000,870,Dombivali
4614,3663000,666,Dombivali
4615,5555000,1010,Dombivali
4616,2500000,500,Naigaon East
4617,2500000,500,Naigaon East
4618,3500000,585,Naigaon East
4619,3900000,750,Naigaon East
4620,16600000,685,Thane West
4621,16600000,706,Thane West
4622,28000000,1091,Thane West
4623,18100000,762,Thane West
4624,12600000,519,Thane West
4625,14500000,649,Chembur
4626,17600000,783,Chembur
4627,14000000,623,Chembur
